_key,active,age,birth_city,birth_country,birth_date,birth_state,college,competitions,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,kalshi_id,last_name,metadata,metadata.channel_id,metadata.genius_id,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_off_2026_0,metadata.injury_override_off_2026_1,metadata.injury_override_post_2024_3,metadata.injury_override_pre_2025_0,metadata.injury_override_pre_2026_1,metadata.injury_override_pre_2026_2,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2020_10,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2021_3,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_13,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2024_6,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2025_10,metadata.injury_override_regular_2025_11,metadata.injury_override_regular_2025_12,metadata.injury_override_regular_2025_15,metadata.injury_override_regular_2025_16,metadata.injury_override_regular_2025_2,metadata.injury_override_regular_2025_3,metadata.injury_override_regular_2025_4,metadata.injury_override_regular_2025_5,metadata.injury_override_regular_2025_6,metadata.injury_override_regular_2025_7,metadata.injury_override_regular_2025_8,metadata.injury_override_regular_2025_9,metadata.name,metadata.override_active,metadata.rookie_year,metadata.source_id,metadata.years_exp_shift,number,oddsjam_id,opta_id,pandascore_id,player_id,player_shard,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,sport,sportradar_id,stats_id,status,swish_id,team,team_abbr,team_changed_at,weight,yahoo_id,years_exp
8305,true,26,,,1999-08-24,,Arkansas,[],1,LCB,,23548,"[""DB""]",Montaric,Montaric Brown,,#montaricbrown-NFL-JAX-1,72,Ashdown (AR),,,,,bb652fa4-c3b7-4cb4-a158-a5832dc5521d,Brown,,1113708893306908672,1005354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,1,69B4DF15306B,,,8305,4,DB,,,16154,,montaric,montaricbrown,brown,nfl,ce4e14db-c509-4a67-9898-ecf64b5ef795,,Active,1060716,JAX,,,190,,4
8306,true,27,,,1999-05-07,,Arkansas,[],2,RDE,,23528,"[""DL""]",John,John Ridgeway,,#johnridgeway-NFL-NO-95,77,Bloomington (IL),Back,,,Questionable,19efa704-54d9-4a6a-8086-e6f8a5f82dce,Ridgeway,,1113708700608000000,1344065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,95,DECED42534A0,,,8306,1,DL,,,16128,,john,johnridgeway,ridgeway,nfl,e79ac942-5ee3-467e-bb5a-534726a2bdaa,,Active,1060885,NO,,,321,,4
8308,true,25,,,2001-06-20,,LSU,[],1,LCB,,23334,"[""DB""]",Derek,Derek Stingley,,#derekstingley-NFL-HOU-24,73,The Dunham School (LA),,,,,a94a5c9a-2fd1-4d4d-9cb7-8d9c89566c76,Stingley,,1113708785978863616,1343205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,24,40AB457A76E7,,,8308,0,DB,,,15899,,derek,derekstingley,stingley,nfl,825de16d-4843-4c6d-80c2-da7c3191c542,,Active,1161722,HOU,,,195,,4
8309,true,26,,,2000-06-28,,LSU,[],2,MLB,,23442,"[""LB""]",Damone,Damone Clark,,#damoneclark-NFL-DET-11,74,Southern University Laboratory School (LA),,,,,2290985a-1682-4a47-9f5c-e761cc331cf5,Clark,,1113708855210045441,1080258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,11,8D7373510368,,,8309,5,LB,,,16017,,damone,damoneclark,clark,nfl,9976d1c8-b52f-4eba-8f95-7ee288c7b730,,Active,1109982,DET,,,240,,4
8310,true,24,,,2001-08-24,,LSU,[],1,RCB,,23328,"[""DB""]",Cor'Dale,Cor'Dale Flott,,#cordaleflott-NFL-TEN-18,74,Saraland (AL),,,,,9a31e170-7a17-4b3b-a013-b51da58f9641,Flott,,1113708674888527872,1343502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,18,19F923B92CB1,,,8310,4,DB,,,16158,,cordale,cordaleflott,flott,nfl,3adb2e85-ff63-4644-8ca9-a10651e53c04,,Active,1161732,TEN,,,175,,4
8311,true,27,,,1999-05-07,,Baylor,[],1,RILB,,23447,"[""LB""]",Terrel,Terrel Bernard,,#terrelbernard-NFL-BUF-8,73,La Porte (TX),,,,,6993112d-c8c3-4fae-9830-0a2d8a666656,Bernard,,1113708756102836224,1016660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,8,4DBBDF4018AD,,,8311,2,LB,,,16187,,terrel,terrelbernard,bernard,nfl,5978e634-af6b-4317-bcc3-1ad024421d13,,Active,1066863,BUF,,,224,,4
8313,true,26,,,2000-06-10,,Baylor,[],,DB,,23461,"[""DB""]",JT,JT Woods,,#jtwoods-NFL-NYG-35,74,Steele (TX),,,,,f2b47e5a-7d29-4738-971f-901c82a867a8,Woods,,1113708692538159104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,35,C566EAFE8F3A,,,8313,9,DB,,,16076,,jt,jtwoods,woods,nfl,a72657e3-2330-4a2d-932d-be37ec504f1a,,Active,1109661,NYG,,,193,,4
8314,true,27,,,1999-06-03,,Baylor,[],1,NB,,23422,"[""DB""]",Jalen,Jalen Pitre,,#jalenpitre-NFL-HOU-5,72,Stafford (TX),,,,,04b925f5-ea7d-4954-a549-32d763308593,Pitre,,1113708785827868672,1016656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,5,CD7A861FC02C,,,8314,3,DB,,,16073,,jalen,jalenpitre,pitre,nfl,7ec32a97-e677-487c-a000-74a26de95931,,Active,977871,HOU,,,200,,4
8316,true,29,,,1997-08-21,,Texas A&M,[],2,RDE,,23393,"[""DL""]",Micheal,Micheal Clemons,,#michealclemons-NFL-IND-72,77,Sachse (TX),,,,,c0dee090-6c1b-493d-a8eb-d25ad9904573,Clemons,,1113708743293431808,1013755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,72,1F3161451B37,,,8316,0,DL,,,16194,,micheal,michealclemons,clemons,nfl,5c1f81ec-ddb5-4a75-9451-a2933ed5055d,,Active,1060855,IND,,,263,,4
8321,true,27,,,1999-01-14,,Penn State,[],3,RCB,,23550,"[""DB""]",Tariq,Tariq Castro-Fields,,#tariqcastrofields-NFL-PHI-41,73,Riverdale Baptist (MD),Heel,,,IR,eb96426e-3c01-492e-b695-95e1a1e34af7,Castro-Fields,,1113708696170426368,1029100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,41,0A5DD87F8D66,,,8321,6,DB,,,15959,,tariq,tariqcastrofields,castrofields,nfl,2eb34969-3de2-454f-a822-bf1908dabcaa,,Inactive,1067088,PHI,,,197,,4
8322,true,27,,,1999-01-15,,Penn State,[],,LB,,23391,"[""LB""]",Jesse,Jesse Luketa,,#jesseluketa-NFL-NE-42,75,Mercyhurst Preparatory (PA),,,,,09c4bec5-d2eb-4e9c-90eb-b0293b768d4a,Luketa,,1113708844355186689,1077921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,42,E94C9FEC9C14,,,8322,3,LB,,,15960,,jesse,jesseluketa,luketa,nfl,0def3077-a774-45d7-aa2d-2a6d42f5a54b,,Active,1107591,NE,,,260,,4
8323,true,27,,,1999-04-20,,Penn State,[],1,FS,,23416,"[""DB""]",Jaquan,Jaquan Brisker,,#jaquanbrisker-NFL-PIT-3,73,Gateway (PA),Undisclosed,,,Questionable,0c91ad8e-6e5c-4222-8491-8e7fec19d1ad,Brisker,,1113708764399169537,1343380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,3,2D1F2CD55AE0,,,8323,6,DB,,,15958,,jaquan,jaquanbrisker,brisker,nfl,965096f8-96e9-4998-9681-133174582621,,Active,1174171,PIT,,,204,,4
8325,true,27,,,1999-01-23,,Penn State,[],2,ROLB,,23386,"[""DL""]",Arnold,Arnold Ebiketie,,#arnoldebiketie-NFL-PHI-17,75,Albert Einstein (MD),,,,,b7cc86a9-6518-4996-8bf0-a616b4df5222,Ebiketie,,1113708864651423744,1009818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,17,7953206BC127,,,8325,2,DL,,,15951,,arnold,arnoldebiketie,ebiketie,nfl,e8eb7f50-9331-49d8-a992-4d2804caf4fd,,Active,1067603,PHI,,,256,,4
8328,true,27,,,1998-12-19,,Utah,[],3,ROLB,,23348,"[""LB""]",Nephi,Nephi Sewell,,#nephisewell-NFL-CHI-45,72,Desert Hills (UT),Concussion,,,Questionable,793ad14d-08a2-4554-9899-a2bd6a291eb1,Sewell,,1113708683176472576,1013534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,45,873C10EE6A22,,,8328,6,LB,,,16196,,nephi,nephisewell,sewell,nfl,3f84c3c0-cc9d-11ec-952e-a10f2c98fc4d,,Active,976821,CHI,,,228,,4
8329,true,27,,,1998-09-30,,Utah,[],1,RILB,,23437,"[""LB""]",Devin,Devin Lloyd,,#devinlloyd-NFL-CAR-55,75,Otay Ranch (CA),,,,,8ed0a306-06f2-4aea-813b-1c16846fb866,Lloyd,,1113708891553689600,1017123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,55,6DC19EA2875B,,,8329,5,LB,,,16006,,devin,devinlloyd,lloyd,nfl,95490459-68e2-4c72-bb60-eae1aab0ecb3,,Active,1052311,CAR,,,235,,4
8330,true,27,,,1999-01-29,,UCLA,[],1,NB,,23559,"[""DB""]",Quentin,Quentin Lake,,#quentinlake-NFL-LAR-37,73,Mater Dei (CA),,,,,3ac837c9-d846-4c66-b826-22f3489f7b25,Lake,,1113708705578250240,1012916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,37,E0B41F537898,,,8330,7,DB,,,16146,,quentin,quentinlake,lake,nfl,c2c112f0-13bd-44a8-a447-f3429c4f3e65,,Active,1071269,LAR,,,204,,4
8331,true,25,,,2000-08-25,,UCLA,[],1,LDE,,23455,"[""DL""]",Otito,Otito Ogbonnia,,#otitoogbonnia-NFL-DAL-91,76,James E. Taylor (TX),,,,,694aac8e-53d6-4a42-bd6a-1777825134ae,Ogbonnia,,1113708692651405312,1079084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,91,149B2E92D462,,,8331,5,DL,,,16191,,otito,otitoogbonnia,ogbonnia,nfl,a99f605d-e128-4d9f-96b7-1e7c6d222303,,Active,1128107,DAL,,,320,,4
8332,true,27,,,1999-06-10,,Tennessee,[],3,RDT,,23513,"[""DL""]",Matthew,Matthew Butler,,#matthewbutler-NFL-MIA-91,75,Garner (NC),,,,,113e0551-d984-4208-a154-fbb8d6d044ff,Butler,,1113708772661948416,1016335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,91,42DC3186CC3F,,,8332,7,DL,,,16125,,matthew,matthewbutler,butler,nfl,c63b9843-a11b-4b5f-8d7e-5a67bf55aa5c,,Active,1059574,MIA,,,319,,4
8333,true,27,,,1998-12-03,,Tennessee,[],1,LCB,,23431,"[""DB""]",Alontae,Alontae Taylor,,#alontaetaylor-NFL-TEN-24,73,Coffee County Central (TN),,,,,43b15899-dad4-49be-8498-3477a34fdd27,Taylor,,1113708688700370944,1077381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,24,78873ABA85DD,,,8333,1,DB,,,16061,,alontae,alontaetaylor,taylor,nfl,faea26ab-f1a4-4463-adf8-1399aeb1c6b8,,Active,1113456,TEN,,,199,,4
8334,true,27,,,1999-03-29,,Oklahoma State,[],1,LOLB,,23542,"[""LB""]",Malcolm,Malcolm Rodriguez,,#malcolmrodriguez-NFL-DET-44,71,Wagoner (OK),Ankle,,,Questionable,3c624987-a410-4202-ad73-9e7ee6135916,Rodriguez,,1113708812470087680,1013668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,44,FB4109715B9E,,,8334,0,LB,,,16052,,malcolm,malcolmrodriguez,rodriguez,nfl,654b6b85-44e3-4a6e-a7ff-ebcdaa49fe51,,Active,1062538,DET,,,230,,4
8336,true,26,,,2000-02-14,,Ohio State,[],3,RDE,,23379,"[""DL""]",Tyreke,Tyreke Smith,,#tyrekesmith-NFL-KC-57,75,Cleveland Heights (OH),Hamstring,,,Questionable,a51de66b-cc19-4f8b-8814-41bf52b153b1,Smith,,1113708848448827392,1075398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,57,7C55BC532F0C,,,8336,0,DL,,,15999,,tyreke,tyrekesmith,smith,nfl,a7bc7c40-dd11-4aaf-bfdb-664b245eb415,,Active,1122597,KC,,,255,,4
8339,true,25,,,2001-03-16,,Notre Dame,[],1,SS,,23263,"[""DB""]",Kyle,Kyle Hamilton,,#kylehamilton-NFL-BAL-14,76,Marist (GA),,,,,7018f5a1-3791-4d2f-9332-80436016a40d,Hamilton,,1113708871811100673,1343236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,14,CABA76119F31,,,8339,7,DB,,,15808,,kyle,kylehamilton,hamilton,nfl,c4172123-905a-4f80-8418-1469b9b10a4f,,Active,1183520,BAL,,,220,,4
8341,true,26,,,1999-10-15,,Nebraska,[],2,RCB,,23417,"[""DB""]",Cam,Cam Taylor-Britt,,#camtaylorbritt-NFL-IND-26,71,Park Crossing (AL),Suspension,,,Sus,a7a78633-b9bc-428c-bd92-8dd77d714fb3,Taylor-Britt,,1113708806853914624,1343499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,26,9123CBD63B11,,,8341,7,DB,,,16147,,cam,camtaylorbritt,taylorbritt,nfl,91239ce4-36fc-4d69-9b9d-3ceec94caaa9,,Active,1114506,IND,,,200,,4
8342,true,27,,,1999-03-09,,Minnesota,[],,DL,,23394,"[""DL""]",Esezi,Esezi Otomewo,,#eseziotomewo-NFL-PIT-93,77,Ben Davis (IN),,,,,9df1c761-3c51-4378-989d-b58058edf64c,Otomewo,,1113708893998968832,1010187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,93,0E7FF8A74D50,,,8342,8,DL,,,16201,,esezi,eseziotomewo,otomewo,nfl,e1e303e9-062e-429c-a52b-23f88d9dc725,,Active,976461,PIT,,,282,,4
8343,true,27,,,1998-11-30,,Minnesota,[],1,RDE,,23381,"[""DL"",""LB""]",Boye,Boye Mafe,,#boyemafe-NFL-CIN-53,76,Hopkins (MN),,,,,73d930e1-5d2d-4dd0-9800-9b827a0f0a75,Mafe,,1113708722879754240,1010161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,53,F87D058B7FA2,,,8343,1,DL,,,16007,,boye,boyemafe,mafe,nfl,6f62968f-4241-439f-b5c6-6723920ca5b2,,Active,976454,CIN,,,265,,4
8344,true,27,,,1998-09-29,,Miami (FL),[],4,NT,,23518,"[""DL""]",Jonathan,Jonathan Ford,,#jonathanford-NFL-GB-64,77,Dillard (FL),,,,,7ca3c821-96f1-40a5-b1f8-3d99e1744bff,Ford,,1113708803108401152,1016845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,64,C0F4DADCA538,,,8344,4,DL,,,15824,,jonathan,jonathanford,ford,nfl,fcb29e07-4978-4271-8ce0-53f4fcbd9517,,Active,1071989,GB,,,338,,4
8347,true,28,,,1998-05-06,,Iowa State,[],2,NT,,23531,"[""DL""]",Eyioma,Eyioma Uwazurike,,#eyiomauwazurike-NFL-DEN-96,78,Southfield-Lathrup (MI),,,,,8ba3f45c-508e-4bf9-9092-a2434ac493f2,Uwazurike,,1113708826013495296,1016080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,96,1E2A61272AD4,,,8347,0,DL,,,16220,,eyioma,eyiomauwazurike,uwazurike,nfl,77af642a-82f9-439c-8413-9221df3ccba6,,Active,975815,DEN,,,320,,4
8348,true,25,,,2000-11-14,,Illinois,[],1,FS,,23359,"[""DB""]",Kerby,Kerby Joseph,,#kerbyjoseph-NFL-DET-31,72,Jones (FL),Knee,,,PUP,2d3da4db-6d5e-4923-8843-db859a10b6ed,Joseph,,1113708810746228736,1076048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,31,AE580C62FEE9,,,8348,8,DB,,,16071,,kerby,kerbyjoseph,joseph,nfl,2e49dfd3-44e3-4554-a81c-de2f53460cc7,,Active,1122561,DET,,,210,,4
8349,true,28,,,1998-06-19,,Illinois,[],2,ROLB,,23538,"[""LB""]",Jake,Jake Hansen,,#jakehansen-NFL-HOU-35,73,East Lake (FL),Chest,,,Questionable,1f000aa8-af8b-4004-84c4-f47b2c86d7a2,Hansen,,1113708784649269249,1007839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,35,84AEC2CFDD9F,,,8349,2,LB,,,15314,,jake,jakehansen,hansen,nfl,4d83cae0-c967-11ec-89b7-476565ea032f,,Active,920859,HOU,,,230,,4
8351,true,25,,,2001-04-12,,USC,[],3,ROLB,,23258,"[""DL""]",Drake,Drake Jackson,,#drakejackson-NFL-WAS-93,76,Centennial (CA),,,,,144c3abb-5148-4e17-be48-4fca5a679ab9,Jackson,,1113708878236774400,1343383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,93,E8E23A38D063,,,8351,5,DL,,,15820,,drake,drakejackson,jackson,nfl,a134b125-37fb-4192-9ee2-f8a6f4da48bb,,Active,1161888,WAS,,,273,,4
8355,true,25,,,2000-12-15,,Oregon,[],2,ROLB,,23260,"[""DL"",""LB""]",Kayvon,Kayvon Thibodeaux,,#kayvonthibodeaux-NFL-NYG-5,77,Oaks Christian School (CA),,,,,e38f631d-28e7-45bc-b20c-111be6ca0b4d,Thibodeaux,,1113708675496701952,1343207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,5,CF5C9A8957C6,,,8355,5,DL,,,15854,,kayvon,kayvonthibodeaux,thibodeaux,nfl,47b9a4ca-aad6-41a0-a1b1-d6b2091f0296,,Active,1161659,NYG,,,258,,4
8359,true,27,,,1998-10-22,,Houston,[],1,NB,,23421,"[""DB""]",Marcus,Marcus Jones,,#marcusjones-NFL-NE-25,68,Enterprise (AL),,,,,3b778f9b-01dd-48d2-888e-1733cec5b599,Jones,,1113708794489106432,1343504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,25,DD99D5C62D24,,,8359,3,DB,,,15983,,marcus,marcusjones,jones,nfl,aec385c3-426d-41ff-927e-450ef2b23f04,,Active,1060673,NE,,,188,,4
8360,true,26,,,2000-04-22,,Houston,[],2,RDT,,23383,"[""DL""]",Logan,Logan Hall,,#loganhall-NFL-HOU-96,78,Belton (TX),,,,,0fc55457-cb77-4916-b7b3-84533742b132,Hall,,1113708734330204160,1080855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,96,704C4CAEF6DF,,,8360,1,DL,,,16119,,logan,loganhall,hall,nfl,ec558188-4bc5-4e5a-9035-dca1b46a49d4,,Active,1118567,HOU,,,283,,4
8361,true,28,,,1998-07-15,,Houston,[],2,LCB,,23564,"[""DB""]",Damarion,Damarion Williams,,#damarionwilliams-NFL-TB-28,70,Community Christian (GA),,,,,0d880f16-3347-4669-a132-97f80ea023f8,Williams,,1113708865750331392,1344052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,28,E4DC0C7C9255,,,8361,1,DB,,,16160,,damarion,damarionwilliams,williams,nfl,0fbbe897-2980-4c6e-b8a4-59b43f81f605,,Active,1165102,TB,,,183,,4
8362,true,25,,,2000-10-26,,Wisconsin,[],2,RILB,,23296,"[""LB""]",Leo,Leo Chenal,,#leochenal-NFL-WAS-54,75,Grantsburg (WI),,,,,34554465-936e-4679-972e-f52cf876c038,Chenal,,1113708752130830336,1075217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,54,EF81880254C6,,,8362,6,LB,,,15913,,leo,leochenal,chenal,nfl,c7929fb3-5437-42cc-a3c2-10b73ebb1fa0,,Active,1164955,WAS,,,250,,4
8363,true,26,,,2000-07-29,,Wisconsin,[],3,LOLB,,23544,"[""LB""]",Jack,Jack Sanborn,,#jacksanborn-NFL-CHI-57,74,Lake Zurich (IL),,,,,b6b7843e-637c-4b33-926e-851809f784ce,Sanborn,,1113708763019243521,1075235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,57,90E938CCC8B5,,,8363,5,LB,,,15914,,jack,jacksanborn,sanborn,nfl,506e9f50-ce08-11ec-9598-03840dd5f387,,Active,1126346,CHI,,,234,,4
8364,true,25,,,2000-09-13,,Washington,[],1,RCB,,23365,"[""DB""]",Trent,Trent McDuffie,,#trentmcduffie-NFL-LAR-22,71,St. John Bosco (CA),,,,,78023c46-4955-412d-978d-f1fd0bb8fdd6,McDuffie,,1113708748242710528,1343246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,22,3505E26D774B,,,8364,9,DB,,,16003,,trent,trentmcduffie,mcduffie,nfl,358bda61-ccb6-443a-a51c-3b14b3cadf22,,Active,1162126,LAR,,,193,,4
8365,true,26,,,1999-12-17,,Washington,[],1,NB,,23554,"[""DB""]",Kyler,Kyler Gordon,,#kylergordon-NFL-CHI-6,71,Archbishop Murphy (WA),Undisclosed,,,PUP,5da3b5ee-e327-4c52-be1a-b71c3c9f10de,Gordon,,1113708764000710656,1077396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,6,2B0483CA383A,,,8365,2,DB,,,16150,,kyler,kylergordon,gordon,nfl,85ce588a-b747-4307-84ee-f987f3abf456,,Active,1107538,CHI,,,200,,4
8367,true,28,,,1998-07-20,,Appalachian State,[],1,ROLB,,23446,"[""LB""]",D'Marco,D'Marco Jackson,,#dmarcojackson-NFL-CHI-48,73,Broome (SC),,,,,6b9c274e-e7ea-42a3-badc-601369cd2d61,Jackson,,1113708684422180864,1011349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,48,392F27D0DFE7,,,8367,8,LB,,,16215,,dmarco,dmarcojackson,jackson,nfl,64326335-69b6-4dff-9e02-42b8e2a5bd8d,,Active,975345,CHI,,,233,,4
8368,true,27,,,1999-03-31,,Ole Miss,[],3,ROLB,,23532,"[""DL""]",Sam,Sam Williams,,#samwilliams-NFL-DAL-54,76,Robert E. Lee (AL),,,,,1ea1cc1a-b987-421b-99ba-72edece8fe39,Williams,,1113708852433416192,164082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,54,99DBFEBFCC00,,,8368,8,DL,,,16091,,sam,samwilliams,williams,nfl,49ee26a1-4c2a-4980-ad86-b9553ef220bd,,Active,1161110,DAL,,,260,,4
8369,true,26,,,1999-10-08,,Ole Miss,[],3,RILB,,23536,"[""LB""]",Chance,Chance Campbell,,#chancecampbell-NFL-PHI-59,74,Calvert Hall (MD),Hamstring,,,Questionable,d99f031c-5237-4a4c-9666-c257d8079da9,Campbell,,1113708834108502016,1075497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,59,FC3C3747B273,,,8369,2,LB,,,16260,,chance,chancecampbell,campbell,nfl,abcd55e3-48da-4d45-8252-2131153e2906,,Active,1126297,PHI,,,232,,4
8370,true,28,,,1998-01-30,,Air Force,[],3,LDE,,23520,"[""DL""]",Jordan,Jordan Jackson,,#jordanjackson-NFL-DEN-94,76,Bolles (FL),,,,,cb0003c3-7a59-4440-b335-1da9cb0af99e,Jackson,,1113708827657662464,1085351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,94,B29A187D01EE,,,8370,6,DL,,,15905,,jordan,jordanjackson,jackson,nfl,bf53f47f-0ee5-4391-9087-bfcae6014bde,,Active,1073375,DEN,,,294,,4
8371,true,27,,,1999-08-18,,Wyoming,[],3,LILB,,23438,"[""LB""]",Chad,Chad Muma,,#chadmuma-NFL-NE-49,75,Legend (CO),,,,,227fff27-3746-4fa4-8863-8e805ee84fd1,Muma,,1113708891964731392,1078780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,49,3FD23ED4BF05,,,8371,6,LB,,,15903,,chad,chadmuma,muma,nfl,9cf316c7-3850-4dc6-b094-2ed11737ebdb,,Active,1117120,NE,,,239,,4
8372,true,27,,,1999-07-12,,Western Kentucky,[],,LB,,23388,"[""DL""]",DeAngelo,DeAngelo Malone,,#deangelomalone-NFL-ATL-50,75,Cedar Grove (GA),Undisclosed,,,PUP,eeafd9a2-e2cb-46a0-8e03-24387f2a6992,Malone,,1113708858078949377,1021336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,50,92B4491A6489,,,8372,1,DL,,,16094,,deangelo,deangelomalone,malone,nfl,18f1a22d-08c6-441e-8a7b-e8d02a047b81,,Active,1056639,ATL,,,235,,4
8373,true,27,,,1998-09-17,,Washington State,[],1,LCB,,23427,"[""DB""]",Jaylen,Jaylen Watson,,#jaylenwatson-NFL-LAR-35,74,Lucy C. Laney (GA),,,,,7483a212-de29-4101-9604-5523e987ca26,Watson,,1113708750318891008,1075080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,35,EDEB24F2EEA7,,,8373,8,DB,,,16074,,jaylen,jaylenwatson,watson,nfl,938beb66-29b3-4bf5-ac8e-1b36d21fdcde,,Active,1248062,LAR,,,197,,4
8374,true,27,,,1999-05-02,,UTSA,[],1,RCB,,23428,"[""DB""]",Riq,Riq Woolen,,#riqwoolen-NFL-PHI-2,76,Arlington Heights (TX),,,,,f483cefd-c901-4d08-9e17-b79671eef5ac,Woolen,,1113708725295673344,1011798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,2,14C27BC9E759,,,8374,1,DB,,,15906,,riq,riqwoolen,woolen,nfl,d31bfd09-b348-4b2b-ae39-7307f2c12ef8,,Active,1063262,PHI,,,210,,4
